web-scraper-order,web-scraper-start-url,Category,Category-href,products-link,products-link-href,products-name,products-price,products-image-src,products-rating,products-review
1605348284-182,https://www.banglashoppers.com/,Mens Products,https://www.banglashoppers.com/mens-products.html,Nivea - Men Hydra Max Multi-Protect Deep Cleansing Foam - 50g,https://www.banglashoppers.com/nivea-men-hydra-max-multi-protect-deep-cleansing-foam-50g.html,Nivea - Men Hydra Max Multi-Protect Deep Cleansing Foam - 50g,175,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/n/i/nivea---men-hydra-max-multi-protect-deep-cleansing-foam---50g_1.jpg,0,0
1605353349-524,https://www.banglashoppers.com/,Health & Beauty Shop,https://www.banglashoppers.com/health-and-beauty.html,Pepsodent - Slim Care Sensitive Toothbrush Purple,https://www.banglashoppers.com/pepsodent-slim-care-sensitive-toothbrush-purple.html,Pepsodent - Slim Care Sensitive Toothbrush Purple,90,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/p/e/pepsodent---slim-care-sensitive-toothbrush-purple.jpg,0,0
1605347603-114,https://www.banglashoppers.com/,Perfume Shop,https://www.banglashoppers.com/perfume-shop.html,Axe - Signature Black Body Perfume Ticket - 17ml,https://www.banglashoppers.com/axe-signature-black-body-perfume-ticket-17ml.html,Axe - Signature Black Body Perfume Ticket - 17ml,120,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/a/x/axe_-_signature_black_body_perfume_ticket_-17ml_1.jpg,0,0
1605353248-500,https://www.banglashoppers.com/,Health & Beauty Shop,https://www.banglashoppers.com/health-and-beauty.html,Neutrogena Oil-Free Daily Long Lasting Facial Moisturizer with SPF 35 Sunscreen - 73ml,https://www.banglashoppers.com/neutrogena-oil-free-daily-long-lasting-facial-moisturizer-with-spf-35-sunscreen-73ml.html,Neutrogena Oil-Free Daily Long Lasting Facial Moisturizer with SPF 35 Sunscreen - 73ml,1699,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/7/1/71utqopzp5l._sl1500_.jpg,0,0
1605351450-433,https://www.banglashoppers.com/,Bath & Body Shop,https://www.banglashoppers.com/bath-body-shop.html,Neutrogena Oil-Free Pink Grapefruit Acne Wash Foaming Scrub - 124ml,https://www.banglashoppers.com/neutrogena-oil-free-pink-grapefruit-acne-wash-foaming-scrub-124ml.html,Neutrogena Oil-Free Pink Grapefruit Acne Wash Foaming Scrub - 124ml,1299,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/n/e/neutrogena_oil-free_pink_grapefruit_acne_wash_foaming_scrub_-_125ml_2_.jpg,0,0
1605353562-573,https://www.banglashoppers.com/,Makeup Shop,https://www.banglashoppers.com/makeup-shop.html,W7 OTT Magic Metals Glitter & Glam Topper Eye Shadow - Purple Prism - 3.5ml,https://www.banglashoppers.com/w7-ott-magic-metals-glitter-glam-topper-eye-shadow-purple-prism-3-5ml.html,W7 OTT Magic Metals Glitter & Glam Topper Eye Shadow - Purple Prism - 3.5ml,500,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/s/n/sneak-pink--.jpg,0,0
1605344350-15,https://www.banglashoppers.com/,Home & Lifestyle,https://www.banglashoppers.com/home-lifestyle.html,Lizol Floor Cleaner Floral Disinfectant Surface Cleaner 500ml,https://www.banglashoppers.com/lizol-floor-cleaner-floral-disinfectant-surface-cleaner-500ml.html,Lizol Floor Cleaner Floral Disinfectant Surface Cleaner 500ml,140,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/8/9/8941100289211.jpg,0,0
1605354573-666,https://www.banglashoppers.com/,Hot Offers!,https://www.banglashoppers.com/hot-offers.html,Simple Soothing Facial Toner 200ml,https://www.banglashoppers.com/simple-soothing-facial-toner-200ml.html,Simple Soothing Facial Toner 200ml,750,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/s/i/simple_soothing_facial_toner_200ml.jpg,0,0
1605353671-599,https://www.banglashoppers.com/,Makeup Shop,https://www.banglashoppers.com/makeup-shop.html,Technic False Nails With Glue - Almond Matte Grey - 24 Pcs,https://www.banglashoppers.com/technic-false-nails-with-glue-almond-matte-grey-24-pcs.html,Technic False Nails With Glue - Almond Matte Grey - 24 Pcs,405,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/t/e/technic_false_nails_with_glue_-_almond_matte_grey_-_24_pcs.jpg,0,0
1605349101-252,https://www.banglashoppers.com/,Kids & Baby Shop,https://www.banglashoppers.com/kids-baby-shop.html,Kodomo Soft & Slim Jumbo Baby Toothbrush Age 6-9 Yrs - Green,https://www.banglashoppers.com/kodomo-soft-slim-jumbo-baby-toothbrush-age-6-9-yrs-green.html,Kodomo Soft & Slim Jumbo Baby Toothbrush Age 6-9 Yrs - Green,123,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/4/w/4w9a0007.jpg,0,0
1605348280-181,https://www.banglashoppers.com/,Mens Products,https://www.banglashoppers.com/mens-products.html,Nivea combo 02 - Shower Gel (Men Pure Impact + Women Love The Moment) - 250+250ml,https://www.banglashoppers.com/nivea-combo-02-shower-gel-men-pure-impact-women-love-the-moment-250-250ml.html,Nivea combo 02 - Shower Gel (Men Pure Impact + Women Love The Moment) - 250+250ml,600,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/1/_/1_13.jpg,0,0
1605350244-330,https://www.banglashoppers.com/,Hair Care Shop,https://www.banglashoppers.com/hair-care-shop.html,Emami Amla Plus Herbal Hair Oil - 198ml,https://www.banglashoppers.com/emami-amla-plus-herbal-hair-oil-198ml.html,Emami Amla Plus Herbal Hair Oil - 198ml,165,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/a/m/amla_oil___180ml.png,0,0
1605348149-163,https://www.banglashoppers.com/,Mens Products,https://www.banglashoppers.com/mens-products.html,Studio X Clean & Strong Styling Shampoo For Men - 355ml,https://www.banglashoppers.com/studio-x-clean-strong-styling-shampoo-for-men-355ml.html,Studio X Clean & Strong Styling Shampoo For Men - 355ml,280,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/s/t/studio_x_clean_strong_shampoo_for_men_355ml.png,0,0
1605353305-513,https://www.banglashoppers.com/,Health & Beauty Shop,https://www.banglashoppers.com/health-and-beauty.html,Ponds Cold Cream 28g,https://www.banglashoppers.com/ponds-cold-cream-28g.html,Ponds Cold Cream 28g,50,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/p/n/pncc28h_1.jpg,0,0
1605354563-665,https://www.banglashoppers.com/,Hot Offers!,https://www.banglashoppers.com/hot-offers.html,The Body Shop Vitamin C Daily Glow Cleansing Polish - 125ml,https://www.banglashoppers.com/the-body-shop-vitamin-c-daily-glow-cleansing-polish-125ml.html,The Body Shop Vitamin C Daily Glow Cleansing Polish - 125ml,1250,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/t/h/the_body_shop_vitamin_c_daily_glow_cleansing_polish_-_125ml.jpg,0,0
1605347933-142,https://www.banglashoppers.com/,Mens Products,https://www.banglashoppers.com/mens-products.html,Creightons Purifying Face Scrub For Men - 150ml,https://www.banglashoppers.com/creightons-purifying-face-scrub-for-men-150ml.html,Creightons Purifying Face Scrub For Men - 150ml,855,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/c/r/creightons_purifying_face_scrub_for_men_-_150ml_1.jpg,0,0
1605353340-522,https://www.banglashoppers.com/,Health & Beauty Shop,https://www.banglashoppers.com/health-and-beauty.html,CloseUp - Lemon Essence + Sea Salt Natural Smile Toothpaste - 140g,https://www.banglashoppers.com/closeup-lemon-essence-sea-salt-natural-smile-toothpaste-140g.html,CloseUp - Lemon Essence + Sea Salt Natural Smile Toothpaste - 140g,130,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/c/l/clwanrh_-_01.jpg,0,0
1605350689-366,https://www.banglashoppers.com/,Hair Care Shop,https://www.banglashoppers.com/hair-care-shop.html,Tresemme Shampoo Botanique Nourish and Replenish 185ml,https://www.banglashoppers.com/tresemme-shampoo-botanique-nourish-and-replenish-185ml.html,Tresemme Shampoo Botanique Nourish and Replenish 185ml,240,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/t/b/tbnrs185h.jpg,0,0
1605353821-632,https://www.banglashoppers.com/,Makeup Shop,https://www.banglashoppers.com/makeup-shop.html,Milani Make It Last Matte Charcoal Makeup Setting Spray - 60ml,https://www.banglashoppers.com/milani-make-it-last-matte-charcoal-makeup-setting-spray-60ml.html,Milani Make It Last Matte Charcoal Makeup Setting Spray - 60ml,1233,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/m/i/milani_make_it_last_matte_charcoal_makeup_setting_spray_-_60ml.jpeg,0,0
1605354476-659,https://www.banglashoppers.com/,Hot Offers!,https://www.banglashoppers.com/hot-offers.html,LA Girl HD Pro Concealer - GC972 - Natural,https://www.banglashoppers.com/la-girl-hd-pro-concealer-gc972-natural.html,LA Girl HD Pro Concealer - GC972 - Natural,350,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/l/a/la_girl_hd_pro_concealer_-_gc972_-_natural.jpg,0,0
1605353642-592,https://www.banglashoppers.com/,Makeup Shop,https://www.banglashoppers.com/makeup-shop.html,Absolute New York Supreme Slim Demi Matte Lipstick - Peony - MLSS59 - 1.3gm,https://www.banglashoppers.com/absolute-new-york-supreme-slim-demi-matte-lipstick-peony-mlss59-1-3gm.html,Absolute New York Supreme Slim Demi Matte Lipstick - Peony - MLSS59 - 1.3gm,675,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/a/b/absolute_new_york_supreme_slim_demi_matte_lipstick_-_peony_-_mlss59_-_1.3gm.jpg,0,0
1605353452-547,https://www.banglashoppers.com/,Makeup Shop,https://www.banglashoppers.com/makeup-shop.html,Revuele Hydralift Hyaluron Micellar Express Lotion Makeup Remover For Eyes & Lips - All Skin Type - 200ml,https://www.banglashoppers.com/revuele-hydralift-hyaluron-micellar-express-lotion-makeup-remover-for-eyes-lips-all-skin-type-200ml.html,Revuele Hydralift Hyaluron Micellar Express Lotion Makeup Remover For Eyes & Lips - All Skin Type - 200ml,475,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/r/e/revuele_hydralift_hyaluron_micellar_express_lotion_makeup_remover_for_eyes_lips_-_all_skin_type_-_200ml_1.jpg,0,0
1605353473-552,https://www.banglashoppers.com/,Makeup Shop,https://www.banglashoppers.com/makeup-shop.html,Vaseline Lip Therapy Mirror Mirror - 20gm,https://www.banglashoppers.com/vaseline-lip-therapy-mirror-mirror-20gm.html,Vaseline Lip Therapy Mirror Mirror - 20gm,175,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/v/a/vaseline_lip_therapy_mirror_mirror_-_20gm.jpg,0,0
1605347990-151,https://www.banglashoppers.com/,Mens Products,https://www.banglashoppers.com/mens-products.html,Garnier Men Acni Fight Anti-Pimple Face Wash - 100g,https://www.banglashoppers.com/garnier-men-acni-fight-anti-pimple-face-wash-100g.html,Garnier Men Acni Fight Anti-Pimple Face Wash - 100g,213,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/g/a/garnier-men-acno-fight-face-wash-100g.jpg,0,0
1605353314-515,https://www.banglashoppers.com/,Health & Beauty Shop,https://www.banglashoppers.com/health-and-beauty.html,Pond's Face Cream Instabright Tone Up Milk 50g,https://www.banglashoppers.com/pond-s-face-cream-instabright-tone-up-milk-50g.html,Pond's Face Cream Instabright Tone Up Milk 50g,224,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/p/t/ptuc50gh.jpg,0,0
1605351867-455,https://www.banglashoppers.com/,Bath & Body Shop,https://www.banglashoppers.com/bath-body-shop.html,Dettol Soap Skincare Bathing Bar Soap 125gm,https://www.banglashoppers.com/dettol-soap-skincare-bathing-bar-soap-125gm.html,Dettol Soap Skincare Bathing Bar Soap 125gm,58,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/8/9/8941100283196.jpg,0,0
1605348383-190,https://www.banglashoppers.com/,Mens Products,https://www.banglashoppers.com/mens-products.html,Ponds Men Facewash Energy Charge 50g,https://www.banglashoppers.com/ponds-men-facewash-energy-charge-50g.html,Ponds Men Facewash Energy Charge 50g,135,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/p/m/pmec50h.png,0,0
1605351231-411,https://www.banglashoppers.com/,Bath & Body Shop,https://www.banglashoppers.com/bath-body-shop.html,Garnier Skin Naturals Pure Active Neem Face Wash - 50g,https://www.banglashoppers.com/garnier-skin-naturals-pure-active-neem-face-wash-50g.html,Garnier Skin Naturals Pure Active Neem Face Wash - 50g,40,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/g/a/garnier-neem-50-off.jpg,0,0
1605347532-106,https://www.banglashoppers.com/,Perfume Shop,https://www.banglashoppers.com/perfume-shop.html,HE Advance Grooming Body Perfume PASSION 40ml,https://www.banglashoppers.com/he-advance-grooming-body-perfume-passion-40ml.html,HE Advance Grooming Body Perfume PASSION 40ml,100,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/h/e/he_passion_40ml.jpg,0,0
1605347692-121,https://www.banglashoppers.com/,Perfume Shop,https://www.banglashoppers.com/perfume-shop.html,Dove Combo 06 - Body Spray Go Fresh - 150ml,https://www.banglashoppers.com/dove-combo-06-body-spray-go-fresh-150ml.html,Dove Combo 06 - Body Spray Go Fresh - 150ml,280,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/0/3/03_3.jpg,0,0
1605350107-320,https://www.banglashoppers.com/,Hair Care Shop,https://www.banglashoppers.com/hair-care-shop.html,Himani Navratna Oil - 200ml,https://www.banglashoppers.com/himani-navratna-oil-200ml.html,Himani Navratna Oil - 200ml,210,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/n/a/navratna_200ml.jpg,0,0
1605349135-255,https://www.banglashoppers.com/,Kids & Baby Shop,https://www.banglashoppers.com/kids-baby-shop.html,Pampers - Baby Dry Pants Large 9-14 Kg - 44 Pants,https://www.banglashoppers.com/pampers-baby-dry-pants-large-9-14-kg-44-pants.html,Pampers - Baby Dry Pants Large 9-14 Kg - 44 Pants,1499,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/p/a/pampers---baby-dry-pants-large-9-14-kg---44-pants.jpg,0,0
1605347339-92,https://www.banglashoppers.com/,Perfume Shop,https://www.banglashoppers.com/perfume-shop.html,HE Advance Grooming Perfume Body Spray - Respect -150ml,https://www.banglashoppers.com/he-advance-grooming-perfume-body-spray-respect-150ml.html,HE Advance Grooming Perfume Body Spray - Respect -150ml,260,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/h/e/he_respect_150ml.jpg,0,0
1605348406-193,https://www.banglashoppers.com/,Mens Products,https://www.banglashoppers.com/mens-products.html,Pond’s Men Face Wash Power Clear 50g,https://www.banglashoppers.com/pond-s-men-face-wash-power-clear-50g.html,Pond’s Men Face Wash Power Clear 50g,125,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/p/m/pmpc50h.png,0,0
1605351477-435,https://www.banglashoppers.com/,Bath & Body Shop,https://www.banglashoppers.com/bath-body-shop.html,Neutrogena Pink Grapefruit Oil Free Acne Wash Foaming Scrub - 198 ml,https://www.banglashoppers.com/neutrogena-pink-grapefruit-oil-free-acne-wash-foaming-scrub-198-ml.html,Neutrogena Pink Grapefruit Oil Free Acne Wash Foaming Scrub - 198 ml,699,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/n/e/neutrogena_oil-free_pink_grapefruit_acne_wash_scrub_-_198ml_1.jpg,0,0
1605350761-371,https://www.banglashoppers.com/,Hair Care Shop,https://www.banglashoppers.com/hair-care-shop.html,Dove Shampoo Hairfall Rescue 170ml,https://www.banglashoppers.com/dove-nutritive-solution-hair-fall-rescue-for-weak-hair-shampoo-170ml.html,Dove Shampoo Hairfall Rescue 170ml,210,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/d/o/dove_shampoo_hairfall_rescue_170ml1.jpg,0,0
1605351461-434,https://www.banglashoppers.com/,Bath & Body Shop,https://www.banglashoppers.com/bath-body-shop.html,Neutrogena Oil-Free Acne and Redness with Salicylic Acid Facial Cleanser - 177ml,https://www.banglashoppers.com/neutrogena-oil-free-acne-and-redness-with-salicylic-acid-facial-cleanser-177ml.html,Neutrogena Oil-Free Acne and Redness with Salicylic Acid Facial Cleanser - 177ml,1299,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/n/e/neutrogena_oil-free_acne_and_redness_with_salicylic_acid_facial_cleanser_-_177ml.jpg,0,0
1605350062-317,https://www.banglashoppers.com/,Hair Care Shop,https://www.banglashoppers.com/hair-care-shop.html,Nihar - Naturals Joba Amla Hair Oil - 290ml,https://www.banglashoppers.com/nihar-naturals-joba-amla-hair-oil-290ml.html,Nihar - Naturals Joba Amla Hair Oil - 290ml,168,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/0/2/02.jpg,0,0
1605354850-697,https://www.banglashoppers.com/,Hot Offers!,https://www.banglashoppers.com/hot-offers.html,Everyday Lipstick - Combo 03,https://www.banglashoppers.com/everyday-lipstick-combo-03.html,Everyday Lipstick - Combo 03,999,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/e/v/everyday-lipstick-combo-03.jpg,0,0
1605350438-347,https://www.banglashoppers.com/,Hair Care Shop,https://www.banglashoppers.com/hair-care-shop.html,Head & Shoulders - Lemon Fresh Anti-Dandruff Shampoo For Greasy Hair - 180ml,https://www.banglashoppers.com/head-shoulders-lemon-fresh-anti-dandruff-shampoo-for-greasy-hair-180ml.html,Head & Shoulders - Lemon Fresh Anti-Dandruff Shampoo For Greasy Hair - 180ml,240,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/h/e/head_shoulders_-_lemon_fresh_anti-dandruff_shampoo_for_greasy_hair_-_340ml_1.jpg,0,0
1605348596-209,https://www.banglashoppers.com/,Mens Products,https://www.banglashoppers.com/mens-products.html,Nivea Combo 12 - Men Deep Impact Scalp clean Shampoo ( Nivea Creme Care Soap) - 250ml + 75gm,https://www.banglashoppers.com/nivea-combo-12-men-deep-impact-scalp-clean-shampoo-nivea-creme-care-soap-250ml-75gm.html,Nivea Combo 12 - Men Deep Impact Scalp clean Shampoo ( Nivea Creme Care Soap) - 250ml + 75gm,375,https://www.banglashoppers.com/pub/media/catalog/product/cache/062dabb9f46bd1e82f1111822ddf9f84/n/i/nivea_combo_12_-_men_deep_impact_scalp_clean_shampoo_free_nivea_creme_care_soap_-_250ml_75gm.jpg,0,0
